comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
"""
In the 60s, there were no fraternities at ISU, and Normal was a dry town. By the time of the infamous beer riots, Normal was no longer dry, and there were frats all over the place. I can imagine Jesse Fell doing the """"told-you-so dance"""". I don't mean to imply there was nothing at all going on at ISU in the late 60s. There were indeed demonstrations and no small amount of tension on campus. Just not like at SIU, where they had to close the campus and send everyone home, following the 1970 riots. ← What's up, Doc? carrots→ """,0,0,0,0,0,0
""" (UTC)

Not only that, but the opening sentence """"Padania is an alternative name for Northern Italy"""" is incorrect. Padania is a made-up word invented by the Northern League and used almost exclusively by its supporters (in fact, when it is used by non-supporters, it's often said with an ironic slant).  13:25, 27 May 2008""",0,0,0,0,0,0
Is it time to withdraw the afd?,0,0,0,0,0,0
(to wit: user:23 editor),0,0,0,0,0,0
"""

It is already mentioned in the article. It has a brief mention at Toyota#Recalls (found by searching the article for the word 'unintended'), which points to a much larger and fuller explanation at 2009–11 Toyota vehicle recalls.  talk  """,0,0,0,0,0,0
"Funny how I disappear? 

Hmm... maybe it was because I was proved wrong, or maybe it is because of jackasses like you who go ahead and post any personal attack they damn well please, and wonder why I use a template to ask them to be a little more civil. Didn't consider that, did you, punk ass?",1,0,0,0,0,0
"""
Captured 9 May 1943 at Methline, North Africa. Held at Special Camp 11 as POW 18809. Brown hair, blue eyes, 5' 7 1/2"""", 162 lbs. Next of kin: Lotte Bassenge.http://www.specialcamp11.co.uk/Generalmajor%20Gerhard%20Bassenge.htm Retrieved 17 December 2011.""",0,0,0,0,0,0
"Effects on 2010 Election Cycle 

I'm going to update this with November 2nd results and edit it down to help lower the kilobytes here.",0,0,0,0,0,0
I.Kant believe how sad everybody who writes things on this sight are- get a life!,0,0,0,0,0,0
What the heck i have a family of 2000 that i must support. if i get money in the form of cash i will not die of the bubonic plague. my address is 100 suck my lane Bangkok Vietnam. i swear if i dont get the money my mother will call me a nubkin. I have a friend called jeremy and he is also my boyfriend:). All i want for christmas is mariah carey in a blanket. Barbara rochon plays tennis with Charly who plays the eukalalay professionaly and she hates america.,0,0,0,0,0,0
"Yep, only 12 so far.  This (albeit 2005)  says 13 complete beakers (review near bottom of page); the 2009 Wedepohl and Kronz article states 14 so I wonder where the 14th came from between 2005 and 2009.  Or if 13 is simply a typo?  Or 14, for that matter?

It would be great if we could get someone at the BM to photograph their example, and if we could eventually illustrate all the complete examples in a sort of 'compare and contratst' exercise. 81.147.148.65",0,0,0,0,0,0
"""
 Your submission at Articles for creation 
 Marcus Notley, which you submitted to Articles for creation, has been created. The article has been assessed as Start-Class, which is recorded on the article's talk page. You may like to take a look at the grading scheme to see how you can improve the article.
You are more than welcome to continue making quality contributions to Wikipedia. Note that because you are a logged-in user, you can create articles yourself, and don't have to post a request. However, you are more than welcome to continue submitting work to Articles for Creation.
 If you have any questions, you are welcome to ask at the help desk.
 If you would like to help us improve this process, please consider .
Thank you for helping improve Wikipedia!
  """,0,0,0,0,0,0
"I'm concerned that the page author (a fairly new editor) may not have realised the consequences of blanking the page, and that it may have been a panicked response to the earlier speedy deletion tag. I've asked for clarification on his talkpage.  雲水",0,0,0,0,0,0
"use of clown triggerfish 

Dear Derek,

I would like to use your image for a species id board at an aquarium in Portugal. If this ok, then could we use it for other species ID boards? 

Best wishes
Olivia Walter
86.158.251.211",0,0,0,0,0,0
"""

 Alibi 

The word """"alibi"""" is used wrongly here. It means """"elsewhere"""" in Latin.""",0,0,0,0,0,0
"|decline=Sorry, edit warring is a matter we take seriously around here.  You are welcome to resume editing once the block expires, though please be sure you avoid edit wars in the future.",0,0,0,0,0,0
""" 2006 (UTC)

 I will not vouch for the quality, let alone infallibility of Witzel's work, of course, but at least it deserves to be criticised by his peers, and not by some political author with an axe to grind So you think you can decide who can criticise you and who cannot? This arbitrary brading of critics is not very scholarly. So what if he is a nationalist? Who are you to decide who his peers are? Talk 06:45, 3 August""",0,0,0,0,0,0
"I'm giving up on this one. Wikipedia not only censors its articles, but it removes comments. Happy truthiness, Wikipedia. What a joke you are.",1,0,0,0,0,0
"""
Yes it is important, but could be sometimes misleading, we need both local and worlwide ranking in the infobox.  (talk) """,0,0,0,0,0,0
"""

 Etymology 

The etymology section was completely wrong. The Hebrew consonant """"Tsade"""" results from the merging of (at least) two proto-Semitic consonants. They are still distinct in Classical Arabic, as """"Ṣad"""" and """"Ḍad"""". It is easy to see that """"chamets"""" corresponds to the Arabic root ḥ-m-ḍ, because the Aramaic version (which appears in the Aramaic parts of the Hagada) is ḥamiʕa (with `Ayin), and almost all Arabic """"Ḍads"""" map to `Ayin in Aramaic. In Hebrew, the root means both """"sour"""" and """"leavened"""" (cf. """"chamuts"""" =sour; """"chomets"""" =vinegar; """"chumtza"""" =acid). In Arabic it is used mostly to denote """"sour"""" or """"acidic"""". In any event, """"chamets"""" is not related to """"hummus"""" or """"Homs"""". """"Hummus"""" is """"chimtza"""" in Modern Hebrew, and in one case, """"chometz"""" in the Bible might be """"hummus"""" rather than vinegar, but the root is historically different, and only accidentally did they assume the same phonetic shape. 79.177.167.209  """,0,0,0,0,0,0
