Wyksztalcenie,Dochod,LDniOdOstWizyty,WydatkiWino,WydatkiOwoce,WydatkiMieso,WydatkiRyby,WydatkiSlodycze,IloscZakupowInternet,IloscZakupowKatalog,IloscZakupowWSklepie,LOdwiedzinStrony,OdKiedyKlient,Wiek,Spent,MieszkaZ,LDzieci,LOsobGospDom,CzyRodzic
Graduate,36065.0,54,18,7,34,10,2,3,0,3,8,11.890485968514716,57,74,Alone,2,3,1
Graduate,39898.0,20,69,8,26,12,7,3,0,4,7,12.019164955509924,71,134,Partner,1,3,1
Postgraduate,51141.0,96,144,0,7,0,0,3,1,4,5,11.619438740588638,85,157,Alone,0,1,0
Graduate,56939.0,19,256,34,103,90,29,3,3,10,3,11.422313483915127,49,561,Partner,1,3,1
Graduate,80872.0,60,483,72,567,94,12,4,4,10,1,10.77618069815195,74,1336,Alone,0,1,0
Postgraduate,72335.0,2,1285,105,653,28,21,10,4,8,8,12.5201916495551,49,2092,Partner,0,2,0
Postgraduate,61798.0,13,338,4,89,11,8,4,2,9,4,11.241615331964407,61,463,Alone,0,1,0
Postgraduate,76842.0,37,605,10,345,84,54,1,8,7,0,10.80082135523614,75,1130,Alone,0,1,0
Graduate,29478.0,59,8,0,7,3,1,1,0,3,6,11.091033538672145,49,20,Partner,1,3,1
Graduate,46998.0,55,172,41,86,45,6,5,3,5,7,12.328542094455852,69,377,Alone,1,2,1
Graduate,96843.0,60,448,71,951,40,17,6,11,10,2,11.827515400410675,35,1544,Alone,0,1,0
Postgraduate,56551.0,48,67,4,32,17,2,2,1,4,4,10.789869952087612,75,138,Alone,2,3,1
Postgraduate,70053.0,38,512,53,98,81,179,8,5,10,5,11.633127994524298,60,1012,Partner,1,3,1
Postgraduate,71670.0,8,1462,16,128,0,0,5,3,6,6,11.616700889801503,63,1766,Alone,0,1,0
Graduate,44359.0,19,20,0,14,7,3,2,0,4,3,10.677618069815194,47,45,Partner,2,4,1
Graduate,40887.0,32,50,4,44,10,10,3,1,3,9,11.79192334017796,73,161,Alone,2,3,1
Graduate,48877.0,27,102,1,15,2,0,3,0,4,7,11.123887748117728,59,144,Alone,1,2,1
Graduate,74485.0,58,499,149,815,173,49,6,7,12,3,11.490759753593428,78,1734,Partner,0,2,0
Graduate,64474.0,59,381,35,172,56,86,8,2,10,5,11.329226557152635,53,823,Partner,1,3,1
Graduate,77226.0,29,631,43,239,128,76,6,8,12,3,10.976043805612594,62,1138,Partner,1,3,1
Graduate,72643.0,60,526,80,553,123,94,3,10,7,2,11.978097193702943,76,1429,Alone,0,1,0
Postgraduate,85738.0,41,913,26,376,17,26,3,6,11,1,11.07460643394935,47,1371,Partner,0,2,0
Graduate,55686.0,27,673,0,199,37,47,6,3,5,4,12.01368925393566,59,982,Alone,1,2,1
Graduate,39062.0,28,23,0,9,0,0,1,0,3,4,10.907597535934292,42,44,Alone,1,2,1
Graduate,34600.0,8,199,33,60,8,3,5,2,5,8,12.134154688569472,54,318,Partner,2,4,1
Graduate,40794.0,18,261,23,73,4,23,6,3,5,7,11.871321013004792,50,434,Partner,1,3,1
Undergraduate,54690.0,76,111,16,37,7,9,3,1,5,3,11.285420944558522,54,198,Partner,2,4,1
Graduate,4428.0,0,16,4,12,2,4,25,0,0,1,11.37577002053388,56,359,Partner,1,3,1
Undergraduate,32632.0,32,63,151,137,153,19,4,4,8,5,12.550308008213552,62,576,Partner,0,2,0
Postgraduate,38236.0,2,58,0,18,2,0,3,0,4,7,11.416837782340862,57,88,Alone,2,3,1
Graduate,36781.0,16,29,1,17,0,3,2,1,2,8,10.86379192334018,46,63,Partner,1,3,1
Postgraduate,31385.0,56,3,2,12,0,1,1,0,2,8,12.20807665982204,41,27,Alone,1,2,1
Graduate,24570.0,97,28,34,62,11,14,4,0,4,9,11.978097193702943,41,193,Partner,1,3,1
Postgraduate,25509.0,15,40,3,30,10,7,3,0,3,9,12.421629021218344,51,101,Alone,1,2,1
Graduate,94642.0,35,879,143,797,106,143,5,7,9,1,11.019849418206707,74,2211,Partner,0,2,0
Postgraduate,58646.0,3,62,1,44,6,5,2,1,4,4,11.696098562628336,63,140,Partner,1,3,1
Graduate,53201.0,49,280,7,81,20,0,6,3,5,7,12.019164955509924,50,415,Alone,2,3,1
Graduate,21994.0,4,9,0,6,3,1,0,0,3,5,12.15605749486653,68,22,Partner,1,3,1
Graduate,57113.0,45,182,4,33,0,2,4,1,5,7,12.035592060232718,47,263,Partner,2,4,1
Graduate,51373.0,37,83,2,101,64,26,3,5,3,4,11.663244353182751,34,393,Partner,0,2,0
Graduate,23477.0,39,38,15,54,3,8,3,0,4,8,11.331964407939768,39,147,Partner,1,3,1
Graduate,58116.0,38,228,19,130,4,11,3,3,8,2,10.85557837097878,69,443,Partner,1,3,1
Postgraduate,72968.0,8,1092,37,592,145,37,5,5,8,3,11.178644763860367,62,1958,Alone,0,1,0
Postgraduate,39791.0,89,85,15,27,13,13,3,1,4,7,11.898699520876113,54,174,Partner,1,3,1
Postgraduate,91712.0,47,1276,24,746,94,29,9,7,11,3,11.342915811088297,78,2217,Alone,0,1,0
Graduate,94472.0,75,1017,33,417,108,100,5,5,5,5,10.882956878850102,67,1691,Alone,1,2,1
Graduate,13672.0,86,6,2,9,2,1,1,0,3,8,11.84394250513347,65,25,Partner,2,4,1
Undergraduate,96547.0,4,448,21,125,52,101,7,6,8,2,10.746064339493495,45,809,Partner,0,2,0
Graduate,79205.0,73,504,23,117,179,28,6,5,4,4,12.476386036960983,50,895,Partner,0,2,0
Postgraduate,56559.0,46,226,22,133,41,31,4,3,8,4,12.153319644079398,50,484,Partner,1,3,1
Postgraduate,32644.0,38,239,3,141,0,7,7,1,6,8,12.093086926762492,52,413,Partner,1,3,1
Undergraduate,67506.0,73,90,38,67,33,36,4,1,6,3,11.132101300479125,45,331,Alone,1,2,1
Graduate,24206.0,66,7,2,8,3,2,1,0,3,6,11.953456536618754,55,25,Alone,1,2,1
Postgraduate,28420.0,36,4,2,5,2,0,1,0,2,6,11.156741957563312,58,13,Alone,1,2,1
Graduate,22979.0,29,16,17,19,20,21,3,2,2,8,12.454483230663929,55,115,Partner,1,3,1
Graduate,33279.0,29,10,3,3,0,0,0,0,3,3,10.691307323750856,59,16,Alone,0,1,0
Postgraduate,46423.0,6,68,0,16,0,0,2,0,4,7,11.422313483915127,53,92,Alone,2,3,1
Graduate,30368.0,97,35,0,13,2,0,2,0,3,8,11.285420944558522,48,52,Partner,1,3,1
Graduate,63684.0,61,575,80,428,208,93,8,4,8,5,12.232717316906228,55,1464,Partner,1,3,1
Graduate,41638.0,68,315,0,31,4,0,5,5,3,8,12.016427104722792,61,441,Alone,1,2,1
Postgraduate,68805.0,73,182,2,49,17,13,3,1,7,2,11.42505133470226,66,283,Alone,1,2,1
Postgraduate,65814.0,90,561,14,113,10,14,8,2,10,5,10.97056810403833,59,747,Partner,1,3,1
Graduate,71964.0,81,587,51,932,180,34,5,6,5,3,11.75359342915811,67,1870,Alone,0,1,0
Graduate,39146.0,1,94,1,33,13,12,4,0,4,8,12.01368925393566,39,165,Alone,1,2,1
Graduate,96876.0,79,908,43,735,40,194,7,7,9,2,11.540041067761807,48,1941,Partner,0,2,0
Undergraduate,34445.0,92,228,122,122,208,129,11,2,8,9,12.062970568104038,44,839,Partner,0,2,0
Graduate,68281.0,31,995,112,417,42,48,2,9,13,5,12.536618754277892,67,1655,Alone,0,1,0
Undergraduate,37284.0,46,11,1,2,2,1,0,0,3,6,11.89596167008898,50,23,Partner,2,4,1
Graduate,36790.0,14,3,3,14,15,21,2,1,2,9,11.97262149212868,42,66,Partner,0,2,0
Graduate,27943.0,89,12,1,16,4,1,2,0,3,8,11.849418206707734,58,37,Partner,2,4,1
Graduate,22263.0,31,17,0,2,0,0,1,0,3,6,10.89390828199863,74,21,Alone,2,3,1
Graduate,30261.0,75,8,0,5,0,3,0,0,3,8,12.402464065708418,53,22,Partner,3,5,1
Graduate,28587.0,42,22,4,17,12,10,2,0,4,6,11.019849418206707,47,78,Partner,1,3,1
Postgraduate,43815.0,53,14,10,29,4,7,2,0,3,6,11.876796714579056,43,79,Partner,1,3,1
Graduate,48195.0,53,106,27,68,52,7,4,2,5,6,11.080082135523616,69,265,Partner,2,4,1
Postgraduate,77027.0,23,820,57,242,45,0,8,3,6,4,11.039014373716633,73,1175,Partner,1,3,1
Postgraduate,71322.0,57,753,43,226,69,10,8,5,13,4,12.008213552361395,60,1305,Partner,1,3,1
Postgraduate,32765.0,49,13,3,17,7,3,2,0,4,5,10.989733059548255,46,46,Partner,1,3,1
Graduate,29672.0,6,9,1,3,0,4,0,0,3,6,11.942505133470226,60,25,Partner,2,4,1
Graduate,23272.0,29,19,3,6,4,2,1,0,3,4,11.342915811088297,72,46,Alone,0,1,0
Postgraduate,49912.0,5,520,8,223,32,49,10,5,7,8,12.451745379876796,76,874,Partner,1,3,1
Undergraduate,7500.0,98,5,17,17,13,14,2,1,3,9,12.553045859000685,40,100,Partner,1,3,1
Postgraduate,68117.0,80,618,44,215,0,17,11,8,4,6,11.94798083504449,78,930,Alone,1,2,1
Graduate,67225.0,4,315,35,322,46,7,7,2,11,5,11.233401779603012,70,868,Partner,1,3,1
Graduate,17649.0,70,15,1,23,0,5,3,0,3,8,11.27173169062286,49,45,Partner,1,3,1
Graduate,55914.0,32,384,60,364,119,101,11,6,8,7,11.811088295687885,50,1260,Partner,1,3,1
Graduate,40059.0,82,110,29,92,28,10,6,2,3,8,11.394934976043803,41,414,Partner,1,3,1
Graduate,60905.0,27,208,17,76,36,17,3,3,7,2,11.208761122518824,75,392,Partner,1,3,1
Graduate,75330.0,94,555,82,257,93,61,10,3,12,6,12.37782340862423,48,1109,Partner,2,4,1
Graduate,60689.0,23,240,90,216,63,6,4,4,10,3,11.720739219712526,74,639,Alone,1,2,1
Graduate,38680.0,97,11,0,36,15,5,2,0,3,7,11.898699520876113,41,79,Partner,1,3,1
Graduate,61416.0,25,848,154,323,201,61,10,3,10,6,12.030116358658454,43,1665,Partner,0,2,0
Graduate,49767.0,92,202,47,197,55,42,5,4,8,4,11.80287474332649,34,692,Alone,0,1,0
Graduate,83273.0,98,433,89,650,16,102,4,6,9,7,12.402464065708418,55,1392,Alone,3,4,1
Graduate,29009.0,19,6,6,15,10,5,2,0,3,6,11.225188227241617,44,44,Partner,1,3,1
Postgraduate,45057.0,80,37,0,7,3,0,2,0,3,5,11.219712525667353,46,50,Partner,1,3,1
Graduate,37150.0,80,167,37,64,49,34,4,3,6,7,12.44079397672827,54,467,Partner,1,3,1
Graduate,43020.0,79,45,7,99,4,25,4,1,4,6,11.222450376454484,55,223,Alone,1,2,1
Graduate,53154.0,50,129,0,21,0,1,3,1,4,4,10.699520876112253,66,158,Partner,1,3,1
Graduate,65308.0,60,713,0,264,120,80,7,8,12,4,11.441478439425053,52,1211,Partner,0,2,0
Graduate,76467.0,44,676,161,426,210,44,2,5,5,6,12.509240246406572,55,1575,Alone,1,2,1
Undergraduate,81044.0,0,450,26,535,73,98,5,6,10,1,11.148528405201915,78,1208,Partner,0,2,0
Graduate,32871.0,28,22,2,12,0,2,1,0,3,4,11.950718685831625,74,43,Partner,2,4,1
Graduate,55801.0,35,367,4,51,6,4,7,2,6,7,11.411362080766596,50,527,Alone,2,3,1
Graduate,76320.0,49,526,35,214,69,53,6,3,4,2,10.663928815879537,66,932,Alone,1,2,1
Postgraduate,36927.0,46,51,0,16,0,0,3,0,3,8,10.718685831622176,70,71,Alone,2,3,1
Graduate,48794.0,97,25,0,11,3,0,1,0,3,4,10.652977412731008,72,54,Partner,2,4,1
Graduate,23478.0,51,28,6,27,12,17,3,0,3,8,11.9233401779603,60,129,Alone,0,1,0
Graduate,71128.0,80,958,159,447,20,0,2,10,12,7,12.372347707049968,52,1615,Alone,1,2,1
Postgraduate,70179.0,10,532,88,168,69,44,7,3,13,5,11.58384668035592,49,1034,Alone,1,2,1
Graduate,59462.0,29,724,17,143,0,8,9,2,12,7,12.123203285420944,75,1088,Partner,1,3,1
Graduate,38361.0,74,39,0,56,20,8,3,1,3,7,11.148528405201915,56,137,Partner,1,3,1
Postgraduate,70038.0,54,587,54,348,71,54,4,4,8,2,11.321013004791238,43,1244,Partner,0,2,0
Graduate,42554.0,93,29,1,11,0,0,2,0,3,4,12.10403832991102,47,41,Partner,2,4,1
Graduate,67445.0,63,757,80,217,29,80,9,6,12,6,12.522929500342231,51,1174,Partner,1,3,1
Graduate,67046.0,92,544,35,133,23,151,4,5,4,2,12.120465434633813,74,993,Alone,1,2,1
Graduate,42192.0,40,40,15,15,17,6,2,1,3,4,11.455167693360712,77,100,Partner,0,2,0
Postgraduate,77610.0,70,1245,33,332,21,33,4,7,4,7,12.309377138945928,73,1680,Partner,1,3,1
Graduate,31761.0,96,19,1,20,16,14,3,0,4,5,10.877481177275838,41,98,Partner,1,3,1
Graduate,34350.0,81,16,3,15,2,1,1,0,3,7,11.33744010951403,46,48,Partner,1,3,1
Graduate,54591.0,63,376,4,94,12,9,6,2,8,5,11.542778918548938,76,519,Partner,1,3,1
Graduate,71866.0,85,184,178,178,103,39,6,3,10,3,11.15400410677618,69,715,Partner,1,3,1
Graduate,25293.0,51,15,0,11,0,2,1,1,2,8,11.430527036276525,56,37,Partner,1,3,1
Postgraduate,42000.0,23,124,83,267,85,59,5,2,11,5,12.109514031485284,38,653,Alone,0,1,0
Graduate,69520.0,95,627,120,414,121,80,9,6,5,5,11.62217659137577,42,1455,Partner,0,2,0
Graduate,64713.0,11,180,60,241,13,54,5,5,7,4,11.033538672142368,55,602,Alone,1,2,1
Postgraduate,27889.0,42,14,0,4,0,0,1,1,2,6,11.627652292950032,48,26,Partner,1,3,1
Undergraduate,22123.0,77,3,3,24,34,7,2,1,3,5,10.902121834360027,65,102,Alone,0,1,0
Graduate,27803.0,40,8,26,46,38,9,3,0,4,8,12.484599589322382,52,176,Partner,1,3,1
Graduate,51651.0,32,293,6,23,13,6,6,2,5,8,12.28473648186174,65,433,Partner,1,3,1
Graduate,68487.0,48,758,12,385,33,89,9,7,13,4,12.101300479123887,37,1366,Partner,0,2,0
Graduate,56796.0,24,656,38,161,62,47,8,9,7,7,12.008213552361395,56,1001,Partner,1,3,1
Undergraduate,87000.0,61,196,25,607,67,17,4,6,7,2,12.180698151950718,33,961,Partner,0,2,0
Graduate,79823.0,6,835,73,380,114,73,6,9,7,2,10.8911704312115,66,1518,Partner,1,3,1
Graduate,30828.0,16,16,11,15,2,0,1,1,4,3,11.378507871321013,45,56,Alone,1,2,1
Postgraduate,34109.0,39,9,1,5,2,1,0,0,3,4,11.288158795345652,54,22,Partner,1,3,1
Postgraduate,53367.0,2,229,7,140,10,3,5,1,8,7,11.471594798083505,51,400,Alone,2,3,1
Undergraduate,22390.0,49,0,1,4,15,1,1,0,2,7,11.331964407939768,56,26,Partner,0,2,0
Graduate,71322.0,31,121,24,124,24,15,4,1,7,2,10.803559206023271,49,350,Partner,1,3,1
Graduate,79244.0,58,471,102,125,212,61,4,10,7,1,12.16974674880219,32,1216,Alone,0,1,0
Postgraduate,49912.0,5,520,8,223,32,49,10,5,7,8,12.451745379876796,76,874,Partner,1,3,1
Postgraduate,48699.0,90,26,1,10,2,0,1,0,3,5,11.75085557837098,75,40,Partner,2,4,1
Graduate,80144.0,47,240,132,445,250,192,3,7,8,1,11.38945927446954,50,1367,Partner,0,2,0
Graduate,54252.0,25,178,4,26,8,4,4,1,5,6,11.731690622861054,69,264,Alone,2,3,1
Postgraduate,81929.0,60,1486,55,278,49,0,4,4,10,6,12.39151266255989,49,2053,Partner,1,3,1
Graduate,76068.0,67,1115,12,128,33,12,2,3,4,6,12.224503764544831,50,1376,Partner,1,3,1
Postgraduate,53204.0,40,29,0,8,2,0,1,0,3,4,10.921286789869953,49,45,Partner,2,4,1
Postgraduate,67911.0,63,529,0,356,63,28,6,7,11,3,10.74880219028063,76,976,Partner,1,3,1
Undergraduate,14796.0,1,13,3,8,7,4,1,0,3,9,12.424366872005477,41,51,Partner,1,3,1
Postgraduate,78128.0,89,934,24,230,16,24,8,4,6,3,11.000684462696784,51,1264,Partner,1,3,1
Undergraduate,14188.0,40,2,7,11,16,12,2,0,4,6,11.97535934291581,53,75,Partner,0,2,0
Undergraduate,20425.0,5,4,12,5,3,16,2,0,3,7,12.309377138945928,39,57,Partner,1,3,1
Postgraduate,58646.0,3,62,1,44,6,5,2,1,4,4,11.696098562628336,63,140,Partner,1,3,1
Graduate,72967.0,1,158,35,179,0,0,7,2,8,5,12.180698151950718,55,497,Alone,1,2,1
Postgraduate,48150.0,24,173,2,39,3,2,5,1,4,7,11.7015742642026,76,266,Partner,1,3,1
Graduate,82332.0,89,830,59,968,51,79,5,3,12,2,12.424366872005477,64,2006,Alone,0,1,0
Graduate,58275.0,48,189,10,253,56,43,8,2,7,7,11.718001368925394,70,615,Alone,2,3,1
Postgraduate,44953.0,31,728,17,133,11,8,7,3,13,6,12.164271047227926,44,1021,Partner,0,2,0
Graduate,34587.0,68,7,2,9,2,0,1,0,3,4,10.765229295003422,72,22,Partner,2,4,1
Postgraduate,43018.0,46,35,4,17,7,6,2,2,2,5,11.301848049281316,51,133,Partner,1,3,1
Postgraduate,45736.0,92,188,3,180,20,3,7,1,6,7,11.575633127994523,71,437,Partner,1,3,1
Postgraduate,66476.0,80,742,28,152,25,9,6,8,10,4,11.211498973305956,56,1013,Partner,1,3,1
Undergraduate,27733.0,16,0,7,5,26,2,2,0,3,7,11.485284052019164,44,57,Partner,1,3,1
Postgraduate,69805.0,50,750,71,174,13,10,6,8,11,2,11.080082135523616,73,1038,Partner,1,3,1
Postgraduate,72217.0,93,816,42,450,55,56,3,10,8,2,11.863107460643397,63,1573,Alone,0,1,0
Graduate,25818.0,51,5,2,8,2,2,0,1,2,7,12.33949349760438,54,28,Alone,1,2,1
Postgraduate,37509.0,24,37,5,56,12,8,3,0,4,7,12.438056125941136,49,123,Partner,1,3,1
Undergraduate,25176.0,79,4,0,4,0,0,1,0,2,7,11.52908966461328,49,13,Partner,2,4,1
Graduate,43586.0,26,99,2,11,4,0,3,0,4,8,12.473648186173854,45,132,Partner,1,3,1
Undergraduate,53230.0,86,176,72,98,136,21,5,2,12,5,12.54757015742642,69,732,Partner,1,3,1
Graduate,50116.0,68,54,0,10,0,0,1,0,4,5,10.6694045174538,68,66,Partner,2,4,1
Graduate,84906.0,98,997,15,414,99,30,5,6,12,2,11.378507871321013,53,1631,Partner,0,2,0
Graduate,61286.0,34,356,0,107,19,9,7,1,8,5,11.550992470910336,59,608,Partner,1,3,1
Postgraduate,82333.0,60,1311,0,359,46,89,4,3,10,2,11.893223819301848,39,1822,Partner,0,2,0
Postgraduate,65220.0,3,890,63,292,0,25,8,4,7,6,12.462696783025326,60,1282,Partner,0,2,0
Graduate,33590.0,65,4,0,2,0,0,1,0,2,7,11.29637234770705,51,8,Partner,3,5,1
Graduate,30992.0,83,17,0,14,7,3,1,0,3,7,11.83025325119781,49,43,Alone,1,2,1
Postgraduate,72309.0,64,960,0,883,50,38,5,6,8,3,11.94524298425736,49,1931,Alone,0,1,0
Postgraduate,156924.0,85,2,1,2,1,1,0,0,0,0,11.477070499657769,76,8,Partner,0,2,0
Undergraduate,16005.0,69,1,3,2,20,30,2,1,2,8,12.517453798767969,45,103,Partner,1,3,1
Postgraduate,65487.0,48,240,67,500,199,0,3,5,6,2,11.110198494182066,68,1169,Alone,0,1,0
Graduate,58692.0,21,301,11,61,4,7,8,2,4,7,10.874743326488709,60,395,Partner,1,3,1
Graduate,40590.0,30,154,0,50,6,11,3,4,3,6,11.383983572895277,56,258,Alone,2,3,1
Graduate,20587.0,39,2,3,6,4,1,1,1,2,7,10.778918548939084,55,25,Alone,1,2,1
Postgraduate,62637.0,76,104,12,48,4,12,2,2,5,2,10.97330595482546,71,185,Alone,1,2,1
Postgraduate,29435.0,11,70,3,37,4,2,3,2,2,9,12.539356605065024,59,180,Alone,2,3,1
Graduate,19346.0,26,2,0,9,3,6,1,0,3,8,11.055441478439423,51,22,Alone,1,2,1
Graduate,35788.0,34,23,2,11,3,1,2,0,3,6,11.07460643394935,54,44,Partner,2,4,1
Graduate,36997.0,72,43,4,12,8,0,2,1,4,5,12.049281314168375,57,94,Alone,2,3,1
Graduate,23539.0,13,4,24,11,16,1,2,0,4,6,10.976043805612594,68,81,Partner,0,2,0
Graduate,65333.0,58,654,7,92,0,15,9,4,8,6,11.091033538672145,52,798,Alone,1,2,1
Graduate,78499.0,12,912,72,170,47,36,11,3,4,4,11.241615331964407,68,1334,Alone,0,1,0
Postgraduate,29732.0,23,25,0,8,0,1,2,0,2,9,10.907597535934292,54,38,Partner,1,3,1
Postgraduate,41275.0,33,24,4,22,0,2,3,1,3,5,10.910335386721425,65,61,Partner,3,5,1
Postgraduate,63516.0,30,141,11,114,15,14,4,1,7,5,11.624914442162902,52,300,Partner,2,4,1
Postgraduate,42769.0,15,71,0,13,3,1,1,1,4,4,11.356605065023956,63,88,Partner,1,3,1
Postgraduate,49572.0,25,35,1,16,0,1,2,0,3,7,11.181382614647502,67,54,Partner,2,4,1
Graduate,69209.0,4,496,32,849,229,48,5,3,6,4,12.424366872005477,53,1782,Partner,0,2,0
Graduate,17148.0,80,9,9,11,13,10,3,1,3,8,11.06091718001369,49,68,Partner,1,3,1
Graduate,40590.0,30,154,0,50,6,11,3,4,3,6,11.383983572895277,56,258,Alone,2,3,1
Postgraduate,30560.0,6,9,1,5,4,5,1,0,3,7,11.649555099247092,49,31,Partner,1,3,1
Undergraduate,32146.0,16,26,3,23,4,7,2,0,4,6,10.77618069815195,42,66,Partner,1,3,1
Undergraduate,41713.0,57,77,8,44,10,10,3,1,4,6,10.811772758384668,61,174,Alone,2,3,1
Postgraduate,34176.0,9,11,2,7,4,2,1,0,3,3,11.077344284736482,50,28,Partner,1,3,1
Postgraduate,58482.0,59,576,7,115,19,7,7,4,9,6,10.94318959616701,70,731,Partner,1,3,1
Graduate,59686.0,78,89,15,89,34,42,4,1,6,4,11.069130732375086,60,274,Alone,1,2,1
Postgraduate,60896.0,90,1013,30,399,60,46,9,10,4,6,12.358658453114304,61,1701,Partner,1,3,1
Graduate,62994.0,74,224,12,48,4,12,6,2,4,6,10.965092402464066,45,312,Partner,1,3,1
Graduate,47320.0,10,200,19,111,50,15,5,1,8,6,11.553730321697468,68,414,Partner,1,3,1
Undergraduate,74859.0,63,570,73,614,133,102,6,5,11,3,11.71526351813826,76,1565,Alone,0,1,0
Undergraduate,15253.0,13,1,3,3,8,1,1,0,3,7,11.312799452429845,33,29,Alone,1,2,1
Postgraduate,31560.0,98,62,1,20,4,0,2,1,3,8,11.657768651608489,51,94,Alone,1,2,1
Graduate,72071.0,4,531,69,300,150,138,5,4,8,2,12.01368925393566,71,1338,Alone,1,2,1
Postgraduate,91172.0,94,162,28,818,0,28,4,3,7,3,11.901437371663244,35,1092,Alone,0,1,0
Graduate,90000.0,91,675,144,133,94,192,4,8,5,1,11.159479808350444,41,1479,Partner,0,2,0
Graduate,41967.0,66,23,4,10,0,2,1,0,3,4,11.241615331964407,44,54,Alone,2,3,1
Graduate,69263.0,14,492,5,32,13,5,9,1,7,6,10.962354551676931,60,568,Alone,1,2,1
Undergraduate,65706.0,77,918,10,129,13,0,11,3,12,7,11.64681724845996,55,1199,Alone,0,1,0
Graduate,60934.0,41,224,155,155,192,93,6,4,11,4,11.091033538672145,50,873,Partner,1,3,1
Graduate,71965.0,21,572,19,286,50,38,6,3,5,3,11.561943874058864,74,1213,Partner,1,3,1
Graduate,65210.0,25,626,0,70,0,7,9,3,8,6,10.948665297741274,70,731,Partner,1,3,1
Postgraduate,79174.0,2,1074,37,518,193,92,5,6,7,2,12.106776180698152,50,2043,Partner,0,2,0
Postgraduate,81380.0,51,741,68,689,224,68,4,2,10,2,12.161533196440796,58,1893,Alone,0,1,0
Postgraduate,48432.0,3,322,3,50,4,3,7,1,6,8,12.33949349760438,52,424,Alone,1,2,1
Graduate,52914.0,32,254,10,44,30,10,7,3,3,7,12.11772758384668,54,575,Partner,1,3,1
Graduate,38946.0,84,116,6,82,6,6,3,1,6,5,11.323750855578371,70,257,Partner,1,3,1
Graduate,26067.0,49,22,2,18,0,2,3,0,3,8,11.293634496919918,51,56,Partner,1,3,1
Postgraduate,44325.0,69,516,0,21,0,0,8,2,7,8,11.956194387405889,53,542,Partner,1,3,1
Graduate,42523.0,96,14,36,11,3,26,1,1,4,2,10.82819986310746,61,125,Partner,0,2,0
Undergraduate,26487.0,23,2,8,10,12,14,2,1,3,5,11.75359342915811,47,69,Alone,1,2,1
Undergraduate,53233.0,18,28,0,9,3,0,1,0,3,4,10.926762491444215,68,40,Partner,1,3,1
Graduate,67716.0,8,530,142,217,62,9,7,4,13,5,12.109514031485284,65,1016,Partner,1,3,1
Postgraduate,76234.0,21,519,50,167,130,0,8,3,11,3,11.0362765229295,53,907,Partner,1,3,1
Postgraduate,84117.0,60,611,76,749,59,45,7,10,6,2,10.778918548939084,69,1566,Partner,0,2,0
Postgraduate,65487.0,48,240,67,500,199,0,3,5,6,2,11.110198494182066,68,1169,Partner,0,2,0
Undergraduate,25224.0,36,4,9,12,11,2,1,1,3,3,10.93223819301848,53,46,Partner,1,3,1
Postgraduate,89616.0,36,671,47,655,145,111,7,5,12,2,11.983572895277208,42,1644,Alone,0,1,0
Graduate,40851.0,63,23,1,7,0,4,1,1,2,7,11.994524298425736,54,59,Alone,2,3,1
Graduate,27469.0,2,9,1,2,3,2,0,0,3,6,12.550308008213552,78,17,Partner,0,2,0
Undergraduate,82347.0,38,556,54,845,202,133,7,7,10,3,12.28747433264887,68,1853,Partner,0,2,0
Graduate,73803.0,61,833,80,363,52,26,9,5,6,6,12.553045859000685,68,1528,Partner,1,3,1
Postgraduate,8820.0,52,12,0,13,4,2,3,0,3,8,11.915126625598903,73,35,Alone,2,3,1
Graduate,43322.0,25,56,7,48,10,2,3,0,4,7,10.833675564681725,51,141,Alone,0,1,0
Graduate,55593.0,63,293,8,124,11,4,6,6,3,6,11.498973305954824,52,546,Partner,1,3,1
Graduate,50501.0,10,297,0,38,13,0,5,4,4,6,11.67419575633128,71,500,Partner,2,4,1
Graduate,37085.0,65,39,1,16,2,0,3,0,3,8,10.652977412731008,50,61,Partner,2,4,1
Undergraduate,16185.0,71,5,11,16,21,8,2,2,2,8,11.542778918548938,35,106,Alone,1,2,1
Graduate,57731.0,0,266,21,300,65,8,8,8,6,6,12.240930869267626,56,704,Alone,1,2,1
Postgraduate,48432.0,3,322,3,50,4,3,7,1,6,8,12.33949349760438,52,424,Alone,1,2,1
Graduate,73807.0,88,366,124,156,71,78,5,5,11,2,12.13141683778234,47,849,Partner,1,3,1
Graduate,18929.0,15,32,0,8,23,4,1,0,4,6,12.008213552361395,35,85,Partner,0,2,0
Graduate,35893.0,80,158,0,23,0,0,3,1,5,8,12.347707049965775,57,199,Alone,2,3,1
Graduate,61014.0,17,269,129,495,182,43,9,3,4,7,12.525667351129364,45,1147,Partner,1,3,1
Graduate,32144.0,76,41,0,10,0,0,2,1,3,7,10.913073237508556,71,54,Partner,2,4,1
Undergraduate,14918.0,52,3,3,3,15,4,1,0,3,6,12.202600958247777,62,43,Partner,1,3,1
Graduate,45146.0,28,33,0,5,0,0,1,1,2,4,11.600273785078713,62,53,Alone,2,3,1
Undergraduate,41769.0,31,302,29,131,32,0,8,1,7,8,12.016427104722792,70,521,Alone,1,2,1
Graduate,88325.0,42,519,71,860,93,27,6,2,9,2,11.039014373716633,44,1623,Partner,0,2,0
Postgraduate,38054.0,24,23,2,17,2,1,2,0,3,7,10.806297056810404,75,45,Alone,2,3,1
Undergraduate,80617.0,42,594,51,631,72,55,4,6,8,2,12.355920602327172,30,1435,Alone,0,1,0
